ID,prob_admiration,prob_amusement,prob_approval,prob_caring,prob_curiosity,prob_excitement,prob_desire,prob_gratitude,prob_joy,prob_love,prob_pride,prob_optimism,prob_relief,prob_anger,prob_annoyance,prob_disappointment,prob_disapproval,prob_disgust,prob_embarrassment,prob_fear,prob_grief,prob_nervousness,prob_remorse,prob_sadness,prob_confusion,prob_realization,prob_surprise,prob_neutral,positive_emotion,negative_emotion,ambiguous_emotion
378626,0.06,0.06,0.11,0.0,0.06,0.01,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.01,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.5,0.38,0.08,0.54
5197,0.07,0.04,0.09,0.0,0.01,0.04,0.06,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.44,0.35,0.14,0.46
7418,0.22,0.05,0.09,0.01,0.03,0.08,0.01,0.01,0.16,0.06,0.0,0.04,0.0,0.0,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.1,0.76,0.08,0.14
191057,0.06,0.16,0.05,0.0,0.01,0.01,0.0,0.0,0.09,0.01,0.0,0.01,0.0,0.0,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.48,0.4,0.07,0.5
58139,0.01,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.04,0.0,0.56,0.16,0.16,0.65
7558,0.33,0.03,0.12,0.0,0.01,0.02,0.0,0.0,0.09,0.08,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.18,0.69,0.05,0.23
30483,0.23,0.07,0.09,0.01,0.01,0.01,0.01,0.0,0.12,0.03,0.0,0.02,0.0,0.0,0.03,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.19,0.6,0.14,0.24
334717,0.1,0.01,0.12,0.0,0.01,0.01,0.0,0.0,0.09,0.03,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.43,0.39,0.11,0.47
246759,0.1,0.13,0.07,0.0,0.0,0.01,0.01,0.01,0.17,0.02,0.0,0.01,0.0,0.01,0.04,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.28,0.53,0.13,0.3
322656,0.2,0.03,0.08,0.0,0.01,0.02,0.02,0.0,0.09,0.04,0.0,0.02,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.32,0.51,0.12,0.36
99312,0.12,0.08,0.09,0.01,0.01,0.02,0.0,0.0,0.18,0.03,0.0,0.03,0.01,0.0,0.04,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.22,0.58,0.16,0.26
87632,0.12,0.06,0.08,0.0,0.0,0.01,0.01,0.0,0.1,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.43,0.42,0.05,0.49
8326,0.09,0.04,0.08,0.01,0.02,0.01,0.0,0.01,0.1,0.02,0.0,0.02,0.0,0.0,0.04,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.0,0.34,0.4,0.18,0.4
207310,0.09,0.02,0.07,0.0,0.01,0.01,0.01,0.0,0.06,0.01,0.0,0.01,0.0,0.0,0.05,0.08,0.08,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.07,0.03,0.0,0.34,0.29,0.24,0.44
400268,0.13,0.07,0.14,0.0,0.0,0.01,0.0,0.0,0.12,0.07,0.0,0.01,0.0,0.0,0.03,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.26,0.55,0.11,0.31
140729,0.1,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.55,0.35,0.04,0.58
313349,0.24,0.02,0.11,0.0,0.01,0.01,0.01,0.0,0.15,0.09,0.0,0.01,0.0,0.0,0.02,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.18,0.65,0.09,0.23
205226,0.21,0.04,0.1,0.01,0.01,0.01,0.02,0.01,0.07,0.03,0.0,0.02,0.01,0.0,0.02,0.03,0.04,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.3,0.54,0.13,0.33
4149,0.09,0.09,0.07,0.0,0.04,0.01,0.0,0.0,0.11,0.02,0.0,0.01,0.0,0.01,0.04,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.01,0.32,0.44,0.13,0.4
329,0.32,0.02,0.11,0.0,0.01,0.01,0.02,0.0,0.06,0.06,0.0,0.02,0.0,0.0,0.02,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.19,0.63,0.1,0.23
33624,0.0,0.04,0.05,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.06,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.04,0.01,0.01,0.02,0.0,0.59,0.13,0.24,0.62
183840,0.16,0.02,0.09,0.0,0.01,0.01,0.01,0.0,0.08,0.04,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.36,0.44,0.11,0.41
1127,0.13,0.14,0.11,0.0,0.0,0.01,0.03,0.0,0.18,0.05,0.0,0.01,0.01,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.22,0.67,0.06,0.24
308386,0.19,0.03,0.08,0.01,0.01,0.02,0.02,0.0,0.13,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.44,0.51,0.03,0.46
171258,0.13,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.0,0.01,0.0,0.0,0.04,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.37,0.33,0.24,0.4
311658,0.11,0.07,0.09,0.0,0.0,0.01,0.0,0.0,0.13,0.05,0.0,0.01,0.0,0.0,0.02,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.3,0.47,0.14,0.37
51199,0.03,0.03,0.07,0.0,0.0,0.01,0.0,0.0,0.05,0.1,0.0,0.01,0.0,0.0,0.03,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.49,0.3,0.15,0.51
5048,0.09,0.02,0.11,0.01,0.02,0.01,0.01,0.01,0.07,0.06,0.0,0.02,0.0,0.01,0.04,0.03,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.33,0.43,0.16,0.37
147020,0.21,0.03,0.1,0.0,0.01,0.01,0.01,0.01,0.1,0.05,0.0,0.01,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.33,0.54,0.07,0.36
195508,0.27,0.08,0.09,0.0,0.01,0.02,0.0,0.0,0.07,0.03,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.05,0.31,0.58,0.03,0.39
286363,0.18,0.05,0.08,0.0,0.0,0.01,0.01,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.51,0.41,0.01,0.56
5453,0.16,0.01,0.15,0.0,0.01,0.03,0.01,0.0,0.09,0.0,0.0,0.02,0.01,0.0,0.04,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.26,0.49,0.17,0.32
207828,0.3,0.03,0.12,0.01,0.01,0.03,0.03,0.0,0.1,0.05,0.0,0.06,0.0,0.0,0.01,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.12,0.74,0.07,0.15
192891,0.25,0.03,0.08,0.0,0.01,0.03,0.04,0.0,0.09,0.08,0.0,0.02,0.0,0.0,0.02,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.17,0.63,0.13,0.21
260282,0.32,0.09,0.09,0.0,0.0,0.01,0.0,0.0,0.17,0.19,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.88,0.04,0.06
35610,0.15,0.1,0.03,0.0,0.02,0.01,0.0,0.0,0.22,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.38,0.56,0.03,0.4
12134,0.26,0.01,0.12,0.0,0.01,0.02,0.05,0.0,0.07,0.05,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.32,0.6,0.04,0.34
731,0.17,0.06,0.07,0.0,0.01,0.01,0.01,0.02,0.12,0.06,0.0,0.03,0.0,0.0,0.02,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.22,0.56,0.14,0.28
287655,0.11,0.06,0.1,0.0,0.01,0.01,0.0,0.0,0.05,0.05,0.0,0.01,0.0,0.0,0.02,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.38,0.4,0.17,0.42
192120,0.12,0.03,0.08,0.0,0.0,0.01,0.02,0.0,0.07,0.05,0.0,0.02,0.0,0.0,0.03,0.04,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.41,0.4,0.14,0.44
312182,0.19,0.12,0.12,0.0,0.0,0.02,0.0,0.0,0.23,0.06,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.75,0.02,0.2
6230,0.07,0.13,0.15,0.01,0.0,0.01,0.01,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.27,0.59,0.09,0.28
8210,0.22,0.04,0.12,0.0,0.03,0.02,0.0,0.0,0.08,0.01,0.0,0.01,0.0,0.0,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.32,0.53,0.1,0.34
346927,0.15,0.21,0.06,0.0,0.0,0.05,0.0,0.0,0.19,0.05,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.21,0.72,0.02,0.23
2428,0.12,0.03,0.1,0.0,0.01,0.02,0.01,0.0,0.11,0.06,0.0,0.02,0.0,0.0,0.03,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.01,0.29,0.48,0.16,0.35
248861,0.14,0.04,0.1,0.0,0.01,0.02,0.01,0.0,0.1,0.04,0.0,0.02,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.37,0.48,0.07,0.42
107181,0.12,0.07,0.07,0.0,0.0,0.01,0.09,0.0,0.16,0.09,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.28,0.62,0.04,0.29
164190,0.17,0.0,0.07,0.0,0.05,0.05,0.03,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.01,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.35,0.42,0.19,0.38
120677,0.22,0.01,0.1,0.0,0.01,0.02,0.02,0.01,0.06,0.06,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.3,0.53,0.11,0.35
207,0.12,0.11,0.08,0.01,0.02,0.02,0.01,0.0,0.16,0.04,0.0,0.02,0.0,0.0,0.04,0.04,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.0,0.2,0.59,0.15,0.26
117908,0.25,0.02,0.09,0.0,0.0,0.01,0.08,0.0,0.09,0.02,0.0,0.01,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.32,0.57,0.05,0.37
315978,0.15,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.66,0.27,0.03,0.68
7811,0.06,0.02,0.14,0.0,0.02,0.01,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.09,0.09,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.34,0.32,0.31,0.37
274174,0.01,0.07,0.04,0.01,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.62,0.28,0.08,0.64
16990,0.06,0.03,0.15,0.0,0.01,0.01,0.0,0.0,0.08,0.04,0.0,0.01,0.0,0.01,0.05,0.04,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.4,0.39,0.16,0.44
148601,0.2,0.03,0.09,0.01,0.01,0.01,0.01,0.0,0.09,0.03,0.0,0.02,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.29,0.5,0.12,0.35
116738,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.03,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.01,0.0,0.4,0.29,0.2,0.47
232361,0.15,0.03,0.08,0.0,0.01,0.01,0.02,0.0,0.08,0.03,0.0,0.02,0.0,0.0,0.03,0.03,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.41,0.43,0.11,0.45
34943,0.2,0.07,0.12,0.01,0.0,0.01,0.0,0.01,0.16,0.02,0.0,0.03,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.26,0.63,0.05,0.29
365258,0.23,0.02,0.09,0.0,0.01,0.02,0.01,0.0,0.09,0.04,0.0,0.01,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.34,0.52,0.1,0.37
115288,0.15,0.05,0.13,0.0,0.01,0.02,0.02,0.0,0.11,0.05,0.0,0.02,0.0,0.0,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.28,0.56,0.09,0.32
380728,0.06,0.02,0.11,0.01,0.01,0.0,0.0,0.0,0.07,0.05,0.0,0.02,0.0,0.0,0.04,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.39,0.35,0.19,0.44
28253,0.3,0.0,0.13,0.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.0,0.03,0.0,0.25,0.49,0.21,0.28
135888,0.14,0.02,0.08,0.0,0.01,0.02,0.02,0.0,0.08,0.05,0.0,0.02,0.0,0.01,0.05,0.06,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.3,0.44,0.21,0.34
142551,0.26,0.01,0.16,0.01,0.02,0.01,0.03,0.0,0.08,0.06,0.0,0.03,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.22,0.67,0.05,0.27
425560,0.26,0.01,0.05,0.0,0.01,0.01,0.0,0.01,0.15,0.01,0.01,0.01,0.01,0.0,0.04,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.23,0.54,0.15,0.31
188952,0.28,0.06,0.06,0.0,0.0,0.0,0.04,0.0,0.08,0.05,0.0,0.01,0.0,0.0,0.02,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.26,0.58,0.11,0.28
37694,0.11,0.13,0.05,0.0,0.02,0.02,0.0,0.0,0.18,0.02,0.0,0.01,0.0,0.01,0.06,0.02,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.23,0.54,0.2,0.25
16323,0.13,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.67,0.27,0.01,0.69
302089,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.92,0.03,0.0,0.93
180565,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.77,0.18,0.01,0.78
85,0.26,0.03,0.13,0.0,0.01,0.02,0.01,0.01,0.1,0.03,0.0,0.02,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.23,0.62,0.08,0.28
150831,0.29,0.01,0.11,0.0,0.02,0.02,0.0,0.01,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.03,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.02,0.01,0.29,0.5,0.1,0.38
306677,0.01,0.06,0.12,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.66,0.28,0.01,0.68
80942,0.05,0.1,0.08,0.0,0.01,0.01,0.01,0.0,0.11,0.04,0.0,0.02,0.0,0.0,0.05,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.32,0.43,0.18,0.37
871,0.28,0.05,0.09,0.0,0.01,0.02,0.01,0.0,0.1,0.03,0.0,0.02,0.0,0.0,0.03,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.17,0.61,0.14,0.24
178210,0.15,0.04,0.11,0.0,0.01,0.02,0.0,0.0,0.1,0.09,0.0,0.01,0.0,0.01,0.03,0.03,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.3,0.53,0.12,0.35
214396,0.25,0.06,0.08,0.0,0.01,0.02,0.01,0.0,0.13,0.06,0.0,0.01,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.26,0.63,0.05,0.28
265784,0.15,0.02,0.06,0.0,0.01,0.02,0.0,0.0,0.05,0.02,0.0,0.01,0.0,0.0,0.04,0.07,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.44,0.34,0.17,0.46
327396,0.04,0.01,0.06,0.0,0.01,0.01,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.65,0.2,0.09,0.69
326985,0.35,0.03,0.13,0.0,0.01,0.01,0.0,0.0,0.06,0.05,0.0,0.01,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.24,0.65,0.06,0.29
411013,0.19,0.02,0.11,0.0,0.01,0.01,0.01,0.0,0.1,0.05,0.0,0.02,0.0,0.0,0.02,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.01,0.25,0.52,0.1,0.36
197101,0.3,0.02,0.09,0.0,0.0,0.02,0.01,0.0,0.06,0.05,0.0,0.05,0.0,0.0,0.03,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.17,0.6,0.15,0.2
4920,0.2,0.03,0.09,0.0,0.01,0.02,0.02,0.01,0.11,0.05,0.0,0.01,0.0,0.0,0.02,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.28,0.55,0.11,0.32
146886,0.19,0.01,0.1,0.0,0.01,0.01,0.01,0.01,0.09,0.06,0.0,0.02,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.32,0.51,0.11,0.36
260788,0.15,0.03,0.1,0.0,0.0,0.01,0.0,0.0,0.1,0.02,0.0,0.01,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.43,0.42,0.08,0.46
307722,0.11,0.07,0.25,0.0,0.0,0.01,0.01,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.36,0.56,0.03,0.39
342071,0.22,0.06,0.1,0.0,0.01,0.02,0.0,0.0,0.22,0.07,0.0,0.01,0.01,0.0,0.01,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.13,0.72,0.09,0.16
1779,0.05,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.06,0.13,0.06,0.01,0.0,0.02,0.0,0.0,0.0,0.04,0.06,0.02,0.02,0.34,0.2,0.33,0.44
192906,0.25,0.01,0.09,0.0,0.0,0.01,0.01,0.0,0.08,0.05,0.0,0.01,0.0,0.0,0.02,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.33,0.51,0.11,0.35
19991,0.15,0.0,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.02,0.11,0.16,0.07,0.03,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.02,0.01,0.23,0.28,0.43,0.28
16466,0.34,0.01,0.13,0.0,0.02,0.04,0.01,0.01,0.06,0.03,0.0,0.02,0.0,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.15,0.67,0.1,0.22
351643,0.29,0.01,0.08,0.02,0.0,0.02,0.01,0.01,0.17,0.14,0.01,0.04,0.01,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.06,0.81,0.06,0.12
290028,0.12,0.03,0.09,0.0,0.02,0.01,0.0,0.0,0.11,0.13,0.0,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.39,0.53,0.04,0.42
17779,0.26,0.06,0.12,0.0,0.0,0.01,0.01,0.0,0.09,0.05,0.0,0.06,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.22,0.66,0.05,0.26
126444,0.1,0.03,0.09,0.0,0.02,0.01,0.01,0.0,0.05,0.02,0.0,0.02,0.0,0.01,0.05,0.07,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.33,0.35,0.23,0.4
329227,0.1,0.01,0.11,0.0,0.0,0.01,0.01,0.0,0.09,0.03,0.0,0.01,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.42,0.37,0.15,0.47
326848,0.29,0.01,0.11,0.0,0.01,0.02,0.01,0.01,0.07,0.07,0.0,0.02,0.0,0.0,0.02,0.04,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.04,0.03,0.02,0.17,0.62,0.11,0.26
155943,0.19,0.02,0.14,0.01,0.01,0.01,0.0,0.0,0.11,0.02,0.0,0.01,0.0,0.01,0.07,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.23,0.52,0.2,0.27
9910,0.21,0.04,0.09,0.0,0.01,0.02,0.01,0.0,0.1,0.05,0.0,0.02,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.29,0.55,0.1,0.33
92759,0.16,0.05,0.14,0.0,0.04,0.03,0.01,0.0,0.07,0.01,0.0,0.02,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.02,0.26,0.53,0.07,0.35
421630,0.08,0.15,0.12,0.0,0.0,0.08,0.0,0.0,0.28,0.01,0.0,0.01,0.01,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.18,0.74,0.05,0.19
187127,0.28,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.15,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.22,0.32,0.44,0.23
2696,0.36,0.01,0.06,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.08,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.0,0.21,0.47,0.14,0.37
166286,0.18,0.05,0.08,0.0,0.01,0.02,0.01,0.0,0.13,0.06,0.0,0.02,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.29,0.56,0.09,0.33
103885,0.21,0.04,0.08,0.0,0.01,0.02,0.02,0.01,0.11,0.07,0.0,0.02,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.28,0.59,0.1,0.3
281248,0.2,0.02,0.11,0.0,0.02,0.02,0.01,0.01,0.12,0.05,0.0,0.01,0.0,0.0,0.03,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.26,0.57,0.11,0.29
26696,0.09,0.03,0.11,0.0,0.02,0.01,0.0,0.0,0.06,0.04,0.0,0.01,0.0,0.01,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.41,0.37,0.15,0.46
